season,date,match_id,variant_current,outcome,p_home_current,p_draw_current,p_away_current,rps_current,variant_historical,p_home_historical,p_draw_historical,p_away_historical,rps_historical,delta_rps,mean_abs_probability_shift
2022/23,2023-04-08,2022/23|2023-04-08|Dortmund|Union Berlin,current_only,0,0.6236918395400729,0.22361779085952704,0.15269036960040014,0.08246109029872051,historical,0.657201210317969,0.21271096447412596,0.13008782520790502,0.0672169262373939,0.015244164061326601,0.022339580518597423
2022/23,2023-04-08,2022/23|2023-04-08|Freiburg|Bayern Munich,current_only,2,0.18347703793344067,0.20293149220715567,0.6135914698594037,0.09148768780712269,historical,0.16425915659325604,0.18354625750054948,0.6521945859061945,0.07397483829884566,0.01751284950827703,0.025735410697860533
2022/23,2023-04-08,2022/23|2023-04-08|Hertha|RB Leipzig,current_only,2,0.19146693784299756,0.2355941935763065,0.5729388685806959,0.1095203991280552,historical,0.18702636912391069,0.23151404822393803,0.5814595826521514,0.10507747185069234,0.004442927277362854,0.005680476047636949
2022/23,2023-04-08,2022/23|2023-04-08|Leverkusen|Ein Frankfurt,current_only,0,0.5391782615734075,0.23910501498014053,0.22171672344645185,0.13075749003116863,historical,0.5266180940632134,0.24366384895367746,0.22971805698310951,0.13843040728621986,-0.0076729172550512315,0.008373445006796256
2022/23,2023-04-08,2022/23|2023-04-08|Mainz|Werder Bremen,current_only,1,0.6394069258529403,0.21106856581652544,0.14952450833053457,0.21559939771009778,historical,0.6653173636829941,0.20010934913337103,0.1345732871836351,0.23037858202074926,-0.014779184310651478,0.017273625220035883
2022/23,2023-04-09,2022/23|2023-04-09|Bochum|Stuttgart,current_only,2,0.2651440333564108,0.274589299207209,0.46026666743638034,0.18080671435236823,historical,0.2815549330144008,0.2855615956131182,0.4328834713724806,0.20044716867363568,-0.01964045432126746,0.018255464042599662
2022/23,2023-04-09,2022/23|2023-04-09|Hoffenheim|Schalke 04,current_only,0,0.47871639809481886,0.28545915960557905,0.23582444229960203,0.1636748806005789,historical,0.49763882866511977,0.2886467250697348,0.21371444626514516,0.1490203055036853,0.01465457509689358,0.014739997356304518
2022/23,2023-04-09,2022/23|2023-04-09|M'gladbach|Wolfsburg,current_only,0,0.3428075699798848,0.2738246235222316,0.3833678064978835,0.28943638256737136,historical,0.34589291058670313,0.2673258765982368,0.3867812128150598,0.28872789550371175,0.000708487063659613,0.00433249794932979
2022/23,2023-04-14,2022/23|2023-04-14|Schalke 04|Hertha,current_only,0,0.39697940318152136,0.3112585667181729,0.29176203010030605,0.2243794611977829,historical,0.3960564237582699,0.2994892632405188,0.30445431300121095,0.22872013599434504,-0.004340674796562138,0.008461521933936844
2022/23,2023-04-15,2022/23|2023-04-15|Bayern Munich|Hoffenheim,current_only,1,0.6915514674074538,0.18139813386066173,0.12705039873188415,0.24719261794566671,historical,0.7147351425927749,0.16855095001099302,0.1167139073962321,0.26223423011840524,-0.015041612172738528,0.01545578345688064
2022/23,2023-04-15,2022/23|2023-04-15|Ein Frankfurt|M'gladbach,current_only,1,0.49824165962634404,0.2873563336988694,0.21440200667478632,0.14710648592669442,historical,0.4893669772008427,0.277135928167822,0.23349709463133536,0.14700046578798243,0.00010602013871199856,0.012730058637699262
